product_a,product_b,category_a,category_b,same_category,return_corr_mean,return_corr_day1,return_corr_day2,return_corr_day3,return_corr_min,return_corr_max,return_corr_std,return_corr_stable_days,rolling_return_corr_mean,rolling_return_corr_std,price_level_corr_mean,spread_corr_mean,relationship_score
OXYGEN_SHAKE_EVENING_BREATH,SNACKPACK_RASPBERRY,oxygen_shakes,snackpacks,False,0.014249094358846222,0.01804265154744856,0.013405716472235945,0.011298915056854165,0.011298915056854165,0.01804265154744856,0.002816967655519082,3,0.014252610636460982,0.0729218225789169,-0.16502406436143807,0.9106664187762322,0.050405708660495714
SLEEP_POD_SUEDE,MICROCHIP_CIRCLE,sleep_pods,microchips,False,-0.006198951035152817,-0.027261087338464433,-0.004966728652699022,0.013630962885705004,-0.027261087338464433,0.013630962885705004,0.016716832273367743,2,-0.005634558033161037,0.07217986788087782,-0.3021850475794922,-0.022164325536424296,0.05032554362990588
OXYGEN_SHAKE_GARLIC,SNACKPACK_STRAWBERRY,oxygen_shakes,snackpacks,False,0.0015430228697517524,0.006960569622135852,-0.005200155018605333,0.0028686540057247384,-0.005200155018605333,0.006960569622135852,0.0050523116411188935,2,0.0016262012227978284,0.06890655234503291,0.3273251654195899,0.8595760131866489,0.050200008160883956
GALAXY_SOUNDS_BLACK_HOLES,PANEL_1X4,galaxy_sounds,panels,False,0.002799637270894556,0.0159695827728646,-0.0036259858309396114,-0.0039446851292413215,-0.0039446851292413215,0.0159695827728646,0.009313466619339628,1,0.005125907176118302,0.07006026514534242,0.32215987463484225,0.7523967587889983,0.050117252953757435
PEBBLES_M,PANEL_1X2,pebbles,panels,False,0.0009293071998313374,-0.0010808606046601903,-0.0026321146016809356,0.006500896805835138,-0.0026321146016809356,0.006500896805835138,0.003990284475582779,1,0.0007367206496451201,0.06922145108694823,0.3338786158251254,0.05883952915521385,0.05011421735017872
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_MOPPING,galaxy_sounds,robotics,False,-0.0015276272623512266,0.017234416775227957,-0.004666020081075518,-0.01715127848120612,-0.01715127848120612,0.017234416775227957,0.014212228107761134,2,-0.0027285637293453686,0.0706322236541665,0.3392269122688389,0.7332131499818509,0.05006368350241755
UV_VISOR_RED,OXYGEN_SHAKE_GARLIC,uv_visors,oxygen_shakes,False,-0.006806070269995786,-0.001148694889329271,-0.01112770007094944,-0.008141815849708647,-0.01112770007094944,-0.001148694889329271,0.004181969097127363,3,-0.007122700069314643,0.07101103221655564,0.2559715018494665,0.8342780099217517,0.05005121258514954
MICROCHIP_TRIANGLE,PEBBLES_S,microchips,pebbles,False,0.0018582615213949538,0.0037089180632301332,0.0006513082960482747,0.0012145582049064526,0.0006513082960482747,0.0037089180632301332,0.0013286609404045853,3,0.0019411357487663227,0.07095043712294463,0.31250126431923647,0.04880222290628111,0.05000974943845465
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,microchips,oxygen_shakes,False,0.002927583171666779,0.0048164658110617,0.004601769022528935,-0.0006354853185902988,-0.0006354853185902988,0.0048164658110617,0.002520994046991346,2,-4.479989859520044e-05,0.075989835836405,0.3146804951761702,0.04152309935260016,0.050002981843416415
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_CHOCOLATE,galaxy_sounds,oxygen_shakes,False,0.012383442813244792,0.00886093009507974,0.016552589413880877,0.011736808930773756,0.00886093009507974,0.016552589413880877,0.0031732220536435586,3,0.013166786688422997,0.0748474421397628,0.18387654815696805,0.8020204871774386,0.049972158014954374
PEBBLES_XL,OXYGEN_SHAKE_MINT,pebbles,oxygen_shakes,False,-0.002511292302253462,-0.008963850315832215,-0.006280902644754679,0.007710876053826509,-0.008963850315832215,0.007710876053826509,0.007310681522104813,2,-0.0023126250796101718,0.06980263700675331,0.3198979272449599,0.07680578430433899,0.04989993617708319
ROBOT_MOPPING,PANEL_2X2,robotics,panels,False,0.000817343912552249,-0.006098897038065666,0.0036898302249394207,0.0048610985507829925,-0.006098897038065666,0.0048610985507829925,0.004913841609035593,2,-0.0003312749969126877,0.06474498693408577,-0.3329720619181847,0.6622229889905894,0.04979197406484547
MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,microchips,translators,False,-0.0021348501942020197,0.0029537950192109618,0.009357756836697966,-0.018716102438514987,-0.018716102438514987,0.009357756836697966,0.012012663491280308,1,-0.0027892172927637612,0.06723260560577411,0.3332271781719043,0.03951113431088263,0.04975112687919579
UV_VISOR_YELLOW,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,False,0.006785910441505032,0.010350508699730648,-0.013490035706427055,0.023497258331211503,-0.013490035706427055,0.023497258331211503,0.015308924425828483,2,0.006076050470198065,0.06714621295437241,0.2900473883304234,0.7733973431633135,0.049743057861653686
GALAXY_SOUNDS_SOLAR_FLAMES,PEBBLES_L,galaxy_sounds,pebbles,False,0.0005336648372066003,-0.0026403993952087562,-0.002454951190121021,0.006696345096949578,-0.0026403993952087562,0.006696345096949578,0.0043583306243761034,1,-0.0005440180853761448,0.06983448793072375,-0.3345342789445751,-0.05396977944804549,0.0497315364771127
PANEL_2X2,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,False,0.011328225177794115,0.00843941149601476,0.015659323355547372,0.009885940681820212,0.00843941149601476,0.015659323355547372,0.0031189656661944768,3,0.0094597326667472,0.06653080447171521,-0.20103914530520595,0.8294334676868381,0.049684297899348355
SLEEP_POD_SUEDE,UV_VISOR_MAGENTA,sleep_pods,uv_visors,False,0.0003745206041646922,0.005580361262796997,0.00025657367548601273,-0.004713373125788933,-0.004713373125788933,0.005580361262796997,0.004203226976516788,2,0.0010117012693749777,0.07117421162264376,0.3325117497957661,0.8355857256865536,0.04962487554061202
GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XS,galaxy_sounds,pebbles,False,-0.004241750868928611,0.0017664441926760416,-0.005784854565283668,-0.008706842234178207,-0.008706842234178207,0.0017664441926760416,0.00441273225322746,2,-0.005024183853805681,0.06608926859784621,-0.2931516238649099,-0.08274715051023919,0.04958587140537736
SLEEP_POD_LAMB_WOOL,PANEL_2X4,sleep_pods,panels,False,0.010588000916356324,0.018703783523534127,-0.0008665378140213755,0.013926757039556219,-0.0008665378140213755,0.018703783523534127,0.008331059902615378,2,0.011390852348289135,0.06648810851027627,0.2351769459121771,0.7540738790930214,0.049551908360284606
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,galaxy_sounds,snackpacks,False,0.009627260418713665,0.002811004328995379,0.01690775772473964,0.009163019202405977,0.002811004328995379,0.01690775772473964,0.005764330201350137,3,0.009286660612842168,0.06813337994376926,-0.22165818758002565,0.8379623608066747,0.04951290627459282
SLEEP_POD_NYLON,PANEL_2X4,sleep_pods,panels,False,0.007363779811095848,0.013469475744753927,0.003063458697857525,0.005558404990676088,0.003063458697857525,0.013469475744753927,0.004435901364753195,3,0.0075952775731422525,0.06752343072628576,0.2457669604523894,0.7541843946776899,0.04947180079185503
PANEL_4X4,OXYGEN_SHAKE_EVENING_BREATH,panels,oxygen_shakes,False,0.006610887372036581,0.013355304628969281,-0.00245786085060526,0.008935218337745722,-0.00245786085060526,0.013355304628969281,0.0066616282518974675,2,0.00888303237976316,0.06544512918833842,0.2684193451061545,0.8066232794455291,0.049437977882005706
ROBOT_VACUUMING,UV_VISOR_RED,robotics,uv_visors,False,0.012291008915102916,0.013901138231121442,0.01734852298680605,0.0056233655273812575,0.0056233655273812575,0.01734852298680605,0.004920312772768477,3,0.012980796852064304,0.07278393776080604,-0.18445824458785162,0.7247561858849715,0.049432414262628656
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_PISTACHIO,galaxy_sounds,snackpacks,False,0.01405702677132141,0.006511228300325724,0.01757452527734008,0.018085326736298427,0.006511228300325724,0.018085326736298427,0.00533975876210896,3,0.013313671428241977,0.07228179461475825,-0.16577195554352056,0.8371728956194403,0.04929500140986246
ROBOT_VACUUMING,PANEL_1X4,robotics,panels,False,0.010757074337732988,0.004746583440601,0.024388184411175493,0.003136455161422475,0.003136455161422475,0.024388184411175493,0.009661038579248157,3,0.012517836066220027,0.06586532726008139,0.20717322082097953,0.6824122960317028,0.049215474274608484
MICROCHIP_CIRCLE,OXYGEN_SHAKE_MINT,microchips,oxygen_shakes,False,0.0030331605244989686,-0.0043489628885708745,0.012761817966575741,0.0006866264954920389,-0.0043489628885708745,0.012761817966575741,0.007179803703453115,2,0.004723232857872261,0.06572105402596114,0.30492593665022927,0.06477996596168491,0.04916570859317107
SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,sleep_pods,sleep_pods,True,0.001827759626659842,-0.014231059368432417,0.006045693063516864,0.01366864518489508,-0.014231059368432417,0.01366864518489508,0.011774027925878727,2,0.0018214420017599899,0.07672587576908538,-0.32839709371425335,0.6987482342453356,0.04913676667383174
ROBOT_VACUUMING,ROBOT_IRONING,robotics,robotics,True,0.012408780026592478,0.01707539618211513,0.0010192780472874578,0.019131665850374843,0.0010192780472874578,0.019131665850374843,0.008097227004334918,3,0.015294159349487068,0.07707639934799,0.18105129407138235,0.5659395361378117,0.04913455182355849
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,True,0.01046696241317569,0.014792119274887376,0.006166307440663398,0.01044246052397629,0.006166307440663398,0.014792119274887376,0.003521515555059626,3,0.010081024590951152,0.07173930434235647,-0.2044478525485872,0.7019970060175554,0.04903263418887613
GALAXY_SOUNDS_DARK_MATTER,PANEL_1X2,galaxy_sounds,panels,False,0.008777996754689698,-0.006235097106328961,0.02279777185162218,0.009771315518775876,-0.006235097106328961,0.02279777185162218,0.01187341236005064,2,0.007149614316586645,0.07179542681177041,-0.26050838729239606,0.7580829961878802,0.048915641411777365
UV_VISOR_ORANGE,TRANSLATOR_ECLIPSE_CHARCOAL,uv_visors,translators,False,-0.010362942189884577,-0.019334266614396047,-0.008812269442167814,-0.002942290513089868,-0.019334266614396047,-0.002942290513089868,0.006781231923691143,3,-0.011698855072421613,0.062342751666199105,0.20593308857572898,0.7921847761437163,0.04887191683351667
GALAXY_SOUNDS_DARK_MATTER,SNACKPACK_PISTACHIO,galaxy_sounds,snackpacks,False,0.012303390029950007,0.014134707920676878,0.009120916660650766,0.01365454550852238,0.009120916660650766,0.014134707920676878,0.0022588701519765226,3,0.012279694057614457,0.07398743769426236,-0.1776652387625124,0.8636234494680001,0.048851023188595764
PEBBLES_XL,TRANSLATOR_ASTRO_BLACK,pebbles,translators,False,0.0014828258038012316,0.0036020322609715246,-0.005865268608984021,0.006711713759416192,-0.005865268608984021,0.006711713759416192,0.005348731835980478,2,0.0006302361967829807,0.06812135762947326,-0.32052703158653284,-0.05179992475407167,0.04872647656239974
SLEEP_POD_NYLON,TRANSLATOR_VOID_BLUE,sleep_pods,translators,False,0.007949165009892721,-0.006809459095952597,0.015456854591938664,0.0152000995336921,-0.006809459095952597,0.015456854591938664,0.010436449585090794,2,0.008094382889312446,0.06730539114414498,-0.2608260096723836,0.731778473110675,0.048690197356971
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_GRAPHITE_MIST,galaxy_sounds,translators,False,-0.0038158163571872157,-0.020414518915308894,-0.002207968563466101,0.011175038407213348,-0.020414518915308894,0.011175038407213348,0.01294640011364961,2,-0.0032485427472523855,0.06929077255798412,0.3072991951950271,0.8273038328648511,0.04854146861676042
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_YELLOW,galaxy_sounds,uv_visors,False,-0.0008188364117669324,0.0015916310960164349,0.0001018951521160396,-0.0041500354834332715,-0.0041500354834332715,0.0015916310960164349,0.0024327616319648215,1,-0.000784983896448578,0.0731426691990226,0.3199009925809105,0.7879869998271491,0.04835408708828074
GALAXY_SOUNDS_BLACK_HOLES,ROBOT_DISHES,galaxy_sounds,robotics,False,0.006848538026497228,0.007373422458073344,0.023839571253303663,-0.010667379631885323,-0.010667379631885323,0.023839571253303663,0.014092292044426143,2,0.00840415357941631,0.07024486175943914,0.2713393722698912,0.78950360138245,0.048233703447369915
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_RED,galaxy_sounds,uv_visors,False,0.0046320371058002595,-0.005231408981393331,0.011913673985569435,0.007213846313224676,-0.005231408981393331,0.011913673985569435,0.007233614659982256,2,0.003326805902784152,0.07129633966290619,0.2886190507900365,0.8484873113998336,0.04812084473495282
OXYGEN_SHAKE_MINT,SNACKPACK_PISTACHIO,oxygen_shakes,snackpacks,False,0.015752753532951184,0.017604395287645715,0.02818288350431474,0.0014709818068931004,0.0014709818068931004,0.02818288350431474,0.010983407363351181,3,0.016307717133345955,0.06893658206658136,-0.1424730040341714,0.8429557013111731,0.04806802822545727
MICROCHIP_TRIANGLE,PEBBLES_L,microchips,pebbles,False,0.0040709526337243205,0.01665074864734317,0.004512409234657298,-0.008950299980827506,-0.008950299980827506,0.01665074864734317,0.010456244885661083,2,0.003395331153498722,0.07066131751856292,0.2973035300713529,0.05424578062548574,0.048022656853187524
ROBOT_IRONING,PANEL_1X4,robotics,panels,False,0.004041934778294708,0.00521102099437596,0.004063785148948829,0.0028509981915593344,0.0028509981915593344,0.00521102099437596,0.0009635991512646402,3,0.003003118298906263,0.06857532856431985,0.27389721440266385,0.7011245227492036,0.04796746867195578
MICROCHIP_OVAL,PANEL_4X4,microchips,panels,False,-0.003779038489004747,-0.023218058271133216,0.0157140090646631,-0.003833066260544123,-0.023218058271133216,0.0157140090646631,0.015893995847694978,2,-0.00402591482658646,0.0684704340929824,0.3056242717888913,0.05164465800573311,0.04785829174356145
PANEL_1X2,PANEL_1X4,panels,panels,True,0.005477460589660317,0.006135841371011699,0.003291715571680611,0.007004824826288641,0.003291715571680611,0.007004824826288641,0.0015857477782008906,3,0.006145364448907022,0.07345937694737387,-0.25229399164276567,0.6379582402206759,0.047831920380669135
ROBOT_MOPPING,TRANSLATOR_SPACE_GRAY,robotics,translators,False,0.007414251867295034,0.01343954364816109,0.019493917995938012,-0.010690706042214003,-0.010690706042214003,0.019493917995938012,0.013038557892256213,2,0.008154412902330987,0.06604675690103884,0.26282271160595755,0.711314705313777,0.047810511179211146
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,pebbles,translators,False,0.006597147099404319,0.01006512482164675,0.0063598587009659705,0.0033664577756002357,0.0033664577756002357,0.01006512482164675,0.0027398618440196898,3,0.008910255051895282,0.0664856398075931,0.23595171023994144,0.019823242083589987,0.047752884916636255
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_GARLIC,galaxy_sounds,oxygen_shakes,False,0.013945707193217501,0.004514267377907526,0.027695822617189312,0.009627031584555667,0.004514267377907526,0.027695822617189312,0.009944323174139982,3,0.012255756974214034,0.06842148548045583,0.16515875170572736,0.7968379905066311,0.0476144224630474
SLEEP_POD_NYLON,SNACKPACK_CHOCOLATE,sleep_pods,snackpacks,False,0.01634133907851417,0.012621030458438657,0.02168772868264587,0.014715258094457987,0.012621030458438657,0.02168772868264587,0.003875939343973485,3,0.01636252088125169,0.0687269578509489,-0.12171290235913927,0.8028454387938977,0.04757385931476643
SLEEP_POD_POLYESTER,PEBBLES_L,sleep_pods,pebbles,False,0.0020967847647099733,-0.004775747556804529,0.00294638812656025,0.008119713724374198,-0.004775747556804529,0.008119713724374198,0.0052987168143457395,2,0.0028675745210295206,0.06957965170449391,0.3021999460498512,0.02640399071284435,0.04752089310534944
UV_VISOR_YELLOW,UV_VISOR_RED,uv_visors,uv_visors,True,0.007676319641833483,0.011856045456832132,0.01967504812089214,-0.008502134652223825,-0.008502134652223825,0.01967504812089214,0.011876896007903197,2,0.007244884530985257,0.06818031806016157,-0.25889602489003466,0.7479783371696657,0.04750477330598478
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_CHOCOLATE,translators,snackpacks,False,0.019022856846065077,0.029099213181092817,0.006239311000049269,0.021730046357053147,0.006239311000049269,0.029099213181092817,0.00952681962384869,3,0.018875418413127062,0.07514673276197174,0.09727815128456085,0.834724665470158,0.04747115858070858
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,galaxy_sounds,sleep_pods,False,0.0077688545191883255,0.010981752699124117,0.0023818453582367892,0.009942965500204067,0.0023818453582367892,0.010981752699124117,0.0038327249215401016,3,0.008077669013465667,0.07898959801603052,-0.22597065478439424,0.7511941204994296,0.04746643520541235
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,microchips,uv_visors,False,-0.001229967831104934,0.003626372151757035,0.01117728712352747,-0.018493562768599307,-0.018493562768599307,0.01117728712352747,0.012590415980740741,1,0.0001708203797579621,0.06805989209873364,-0.3290772368955089,-0.03352609569427751,0.04745872068324958
GALAXY_SOUNDS_PLANETARY_RINGS,PEBBLES_L,galaxy_sounds,pebbles,False,0.0015555829716460523,0.00124087825452639,0.0010235967694891077,0.0024022738909226585,0.0010235967694891077,0.0024022738909226585,0.0006052365628546138,3,0.0006301580820305706,0.07222425535633359,0.30010548633727474,0.049778514490337655,0.0474262322876763
UV_VISOR_RED,PANEL_1X2,uv_visors,panels,False,0.013172210423313463,0.018612000116585103,0.013482588963674753,0.0074220421896805285,0.0074220421896805285,0.018612000116585103,0.004573550096676267,3,0.013451157768966335,0.0674068498525602,0.15955273299703357,0.8131456617986944,0.04731709527530928
ROBOT_DISHES,OXYGEN_SHAKE_CHOCOLATE,robotics,oxygen_shakes,False,0.0028660399015071393,0.005680562042837831,0.007397353677031612,-0.004479796015348024,-0.004479796015348024,0.007397353677031612,0.005241362568825588,2,0.003959954322702593,0.06700831881356617,0.29193253055178264,0.7971378259352132,0.04728050545646494
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_RASPBERRY,oxygen_shakes,snackpacks,False,0.010471514322191636,0.01996501315102189,0.009759670893006837,0.0016898589225461827,0.0016898589225461827,0.01996501315102189,0.0074777606415913295,3,0.01397734901549076,0.080886109810596,0.1892615194481484,0.8822997943446701,0.04722296154001496
