name,q,expected_pnl,mc_mean_path,std_path,std_100,p01_path,p05_path,prob_gt_0_norm,prob_gt_250k_norm,prob_gt_500k_norm,prob_gt_1m_norm,objective_lambda_0,objective_lambda_0.25,objective_lambda_0.5,objective_lambda_1,objective_lambda_2
ac_hedge_+131,"(131, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153628.41199643578,172518.1015482628,10383068.579925438,1038306.8579925438,-16528315.21059978,-14414333.20550485,0.5588130331071474,0.4630248321109436,0.36934346385047157,0.20749439769295652,153628.41199643578,-105948.30250170018,-365525.01699983614,-884678.445996108,-1922985.3039886518
ac_hedge_-131,"(-131, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153628.41199643578,138200.39042163332,17642179.111597367,1764217.9111597366,-71168964.11153565,-34269678.46840877,0.5346961099145019,0.4782183432097631,0.42217534516374733,0.3157049944697654,153628.41199643578,-287426.06579349836,-728480.5435834324,-1610589.4991633007,-3374807.4103230373
ac_hedge_-132,"(-132, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153553.41199643578,137994.4067913791,17739996.488198094,1773999.6488198093,-71529652.41580842,-34458325.38995917,0.5344884734243603,0.4783214863203786,0.42258247795620874,0.3166311370418744,153553.41199643578,-289946.50020851655,-733446.4124134688,-1620446.2368233735,-3394445.885643183
ac_hedge_+132,"(132, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153553.41199643578,172574.0851785172,10474547.248899503,1047454.7248899502,-16647265.78045994,-14518837.027749225,0.558274822953573,0.4633183934152803,0.3704163274935694,0.2095169416255609,153553.41199643578,-108310.26922605178,-370173.95044853934,-893901.3128935145,-1941356.0377834646
grid_ko_400_ac_+10,"(10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",153533.42436438886,156539.5644658227,5140710.335212935,514071.0335212935,-20120599.287260137,-7702191.206466481,0.6174009794848154,0.4255746400610947,0.25016635520070635,0.04982070300398671,153533.42436438886,25015.66598406549,-103502.09239625788,-360537.6091569046,-874608.6426781982
grid_ko_400_ac_-10,"(-10, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",153533.42436438886,153919.89186073648,6471114.535484414,647111.4535484414,-27163296.057532303,-11384345.875030043,0.5937723109007964,0.4407481800055711,0.2961849872991363,0.0954249157919082,153533.42436438886,-8244.43902272149,-170022.30240983184,-493578.02918405255,-1140689.482732494
ac_hedge_+133,"(133, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153478.41199643578,172630.06880877158,10566199.956585404,1056619.9956585404,-16762749.181914536,-14623151.007104186,0.5577448829273705,0.4636074887584904,0.3714736389228367,0.2115195363600868,153478.41199643578,-110676.58691819932,-374831.5858328344,-903141.5836621046,-1959761.579320645
ac_hedge_-133,"(-133, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153478.41199643578,137788.42316112478,17837849.68868173,1783784.968868173,-71894725.31516145,-34651886.30504321,0.5342830362530803,0.4784235429355733,0.42298537965327365,0.31754859408192315,153478.41199643578,-292467.83022060746,-738414.0724376508,-1630306.5568717371,-3414091.52573991
ac_hedge_+134,"(134, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153403.41199643578,172686.05243902578,10658022.213093128,1065802.2213093129,-16879070.97700236,-14727361.404376773,0.5572230526239894,0.4638922034941576,0.3725156689170948,0.21350224257281275,153403.41199643578,-113047.14333089243,-379497.69865822064,-912398.809312877,-1978201.0306221899
ac_hedge_-134,"(-134, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153403.41199643578,137582.43953087053,17935738.126708057,1793573.8126708057,-72251350.65975682,-34840518.33787122,0.5340797649409972,0.47852452949739754,0.4233841129808583,0.31845747491594967,153403.41199643578,-294990.04117126565,-743383.4943389671,-1640170.40067437,-3433744.2133451756
ac_hedge_+135,"(135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153328.41199643578,172742.0360692801,10750009.673770143,1075000.9673770142,-16996959.97222656,-14830650.926260931,0.5567091746097101,0.46417262145467,0.37354268464901463,0.2154651325288952,153328.41199643578,-115421.82984781777,-384172.07169207133,-921672.5553805784,-1996673.5227575926
ac_hedge_-135,"(-135, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153328.41199643578,137376.45590061616,18033661.228458825,1803366.1228458825,-72607532.75959136,-35026841.20627161,0.5338786266744137,0.4786244621322239,0.4237787394965584,0.3193578873349694,153328.41199643578,-297513.11871503486,-748354.6494265054,-1650037.7108494467,-3453403.8336953293
ac_hedge_+136,"(136, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153253.41199643578,172798.0196995344,10842158.133722302,1084215.8133722302,-17114793.017657436,-14935244.522202127,0.5562030944185083,0.4644488249478904,0.3745549495843934,0.2174082892435623,153253.41199643578,-117800.54134662176,-388854.4946896793,-930962.4013757943,-2015178.2147480245
ac_hedge_-136,"(-136, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153253.41199643578,137170.4722703619,18131618.432310805,1813161.8432310806,-72957011.24610457,-35219585.90637245,0.5336795892709285,0.478723356657871,0.4241693196148256,0.3202499376123942,153253.41199643578,-300037.04881133436,-753327.5096191044,-1659908.4312346447,-3473070.2744657253
ac_hedge_+137,"(137, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153178.41199643578,172854.00332978877,10934463.522562668,1093446.3522562669,-17232785.92313587,-15038584.54465722,0.5557046605428924,0.4647208947573999,0.3755527233980031,0.21933180568688204,153178.41199643578,-120183.17606763093,-393544.76413169765,-940267.940259831,-2033714.292516098
ac_hedge_-137,"(-137, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153178.41199643578,136964.4886401076,18229609.188518852,1822960.9188518852,-73329460.3739618,-35412032.83425781,0.5334826211651337,0.4788212285905492,0.42455591263156395,0.3211337305216413,153178.41199643578,-302561.81771653553,-758302.0474295069,-1669782.5068554494,-3492743.4257073347
grid_ko_400_ac_+15,"(15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",153158.4243643889,156819.4826170942,4882694.445755549,488269.44457555487,-18356179.405630864,-6783927.045690823,0.6231164487245504,0.42139095973945423,0.23874395683086946,0.0414259187335788,153158.4243643889,31091.063220500175,-90976.29792338854,-335111.020211166,-823380.4647867208
grid_ko_400_ac_-15,"(-15, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",153158.4243643889,152889.9737094649,6856627.153477206,685662.7153477205,-28978418.576963864,-12311329.784117974,0.5883773274989268,0.4438409953017589,0.3064814428214442,0.10840219253782896,153158.4243643889,-18257.254472541244,-189672.93330947138,-532504.2909833316,-1218167.0063310522
ac_hedge_+138,"(138, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153103.4119964358,172909.986960043,11026921.899378376,1102692.1899378377,-17352079.17804936,-15142079.684937255,0.5552137244193766,0.4649889101459369,0.376536261904559,0.2212357840304532,153103.4119964358,-122569.6354880236,-398242.682972483,-949588.7779414018,-2052280.9678792395
ac_hedge_-138,"(-138, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153103.4119964358,136758.50500985325,18327632.958908595,1832763.2958908596,-73706213.11081785,-35606405.2417254,0.5332876913946709,0.47891809315163436,0.4249385767481587,0.3220093693538997,153103.4119964358,-305087.4119762791,-763278.2359489939,-1679659.8838944237,-3512423.1797852833
ac_hedge_+139,"(139, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153028.4119964358,172965.97059029737,11119529.44790611,1111952.944790611,-17470315.87794729,-15245496.253546031,0.5547301404091886,0.465252948861685,0.37750581700346875,0.22312033493436778,153028.4119964358,-124959.82420121695,-402948.0603988697,-958924.5327941752,-2070877.4775847862
ac_hedge_-139,"(-139, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",153028.4119964358,136552.5213795989,18425689.21657853,1842568.9216578528,-74074835.78557052,-35798892.24299952,0.5330947695866374,0.47901396527427237,0.425317369094951,0.3228769559360247,153028.4119964358,-307613.81841802737,-768256.0488324906,-1689540.509661417,-3532109.43131927
ac_hedge_+140,"(140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152953.4119964358,173021.95422055162,11212282.47190713,1121228.247190713,-17587793.566778067,-15348754.634046115,0.5542537657747646,0.4655130871470961,0.3784616366361223,0.22498557687280846,152953.4119964358,-127353.64980124243,-407660.71159892064,-968274.8351942771,-2089503.08238499
ac_hedge_-140,"(-140, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152953.4119964358,136346.53774934463,18523777.44561103,1852377.744561103,-74435053.99472494,-35984826.22357563,0.532903825944331,0.4791088596098207,0.42569234575416887,0.32373659064853316,152953.4119964358,-310141.02414383995,-773235.4602841156,-1699424.332564667,-3551802.07712577
ac_hedge_-141,"(-141, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152878.4119964358,136140.55411909035,18621897.14079211,1862189.714079211,-74802744.6711072,-36170831.59688632,0.5327148312343295,0.47920279053412923,0.4260635617823282,0.324588372443673,152878.4119964358,-312669.0165233669,-778216.4450431697,-1709311.3020827752,-3571501.016161986
ac_hedge_+141,"(141, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152878.4119964358,173077.9378508059,11305177.390733168,1130517.7390733168,-17705213.287646193,-15451790.811469574,0.5537844606525313,0.465769399749958,0.3794039647545803,0.2268316354966619,152878.4119964358,-129751.02277189339,-412380.45754022256,-977639.327076881,-2108157.0661501978
ac_hedge_-142,"(-142, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152803.4119964358,135934.570488836,18720047.807339568,1872004.7807339567,-75166928.87248959,-36365450.71244816,0.5325277567738894,0.47929577215366587,0.42643107123211443,0.3254323988635437,152803.4119964358,-315197.7831870534,-783198.9783705425,-1719201.3687375209,-3591206.1494714776
ac_hedge_+142,"(142, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152803.4119964358,173133.92148106027,11398210.735074913,1139821.0735074913,-17823472.617446605,-15555324.633697912,0.5533220880224307,0.4660219599364464,0.3803330413006052,0.22865864303155797,152803.4119964358,-132151.856380437,-417107.1247573098,-987017.6615110554,-2126838.7350185467
grid_ko_400_ac_+20,"(20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",152783.4243643889,157099.40076836583,4665283.520725952,466528.35207259527,-16621797.683779933,-5908126.898790329,0.6283513914453052,0.4174649661438935,0.2283607747512142,0.03468500714974613,152783.4243643889,36151.336346240074,-80480.75167190874,-313744.92770820635,-780273.2797808016
grid_ko_400_ac_-20,"(-20, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",152783.4243643889,151860.05555819333,7256838.946148817,725683.8946148817,-30752839.772719998,-13231356.864794469,0.5833757729735765,0.44671494416794333,0.31615854600268267,0.12150964113084473,152783.4243643889,-28637.54928933154,-210058.52294305197,-572900.4702504928,-1298584.3648653745
ac_hedge_-143,"(-143, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152728.4119964358,135728.58685858178,18818228.960639212,1881822.8960639213,-75539428.06939754,-36555719.04792431,0.5323425744186627,0.4793878183114901,0.4267949271737573,0.32626876605824506,152728.4119964358,-317727.31201954454,-788183.0360355248,-1729094.4840674854,-3610917.3801314067
ac_hedge_+143,"(143, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152728.4119964358,173189.90511131458,11491379.142885046,1149137.9142885045,-17942028.21975187,-15659638.678202402,0.5528665136746058,0.4662708395059198,0.38124910219406316,0.23046673770977166,152728.4119964358,-134556.06657569032,-421840.5451478164,-996409.5022920687,-2145547.416580573
ac_hedge_-144,"(-144, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152653.41199643584,135522.60322832738,18916440.125988968,1891644.0125988969,-75901823.16227192,-36743044.48874582,0.532159256550718,0.47947894259307905,0.42715518171590955,0.3270975688040346,152653.41199643584,-320257.5911532884,-793168.5943030126,-1738990.600602461,-3630634.613201358
ac_hedge_+144,"(144, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152653.41199643584,173245.88874156895,11584679.355468318,1158467.9355468317,-18059385.982033364,-15763334.848706376,0.5524176061736231,0.4665161088072412,0.3821523793298003,0.2322560632344648,152653.41199643584,-136963.57189027208,-426580.55577698,-1005814.5235503959,-2164282.4590972275
ac_hedge_-145,"(-145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152578.41199643584,135316.6195980732,19014680.83835053,1901468.083835053,-76278989.61796728,-36926498.47446157,0.5319777760668603,0.4795691583320094,0.4275118860260421,0.3279189005214731,152578.41199643584,-322788.6089623274,-798155.6299210907,-1748889.6718386172,-3650357.75567367
ac_hedge_+145,"(145, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152578.41199643584,173301.87237182324,11678108.213731283,1167810.8213731283,-18179139.31156198,-15867174.569976894,0.5519752368205749,0.46675783675642657,0.3830431005821665,0.23402676827477942,152578.41199643584,-139374.29334684624,-431326.9986901283,-1015232.4093766925,-2183043.230749821
ac_hedge_-146,"(-146, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152503.41199643584,135110.63596781876,19112950.642108303,1911295.0642108303,-76644262.56280023,-37114569.04993967,0.5317981063672416,0.47965847861549893,0.427865090350365,0.3287328532935413,152503.41199643584,-325320.3540562717,-803144.1201089793,-1758791.6522143944,-3670086.7164252247
ac_hedge_+146,"(146, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152503.41199643584,173357.85600207758,11771662.654584795,1177166.2654584795,-18297339.167056687,-15972474.461819254,0.5515392796133749,0.46699609085544136,0.38392148981642876,0.23577900599033985,152503.41199643584,-141788.15436818404,-436079.7207328039,-1024662.8534620437,-2201829.118920523
ac_hedge_+147,"(147, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152428.41199643584,173413.83963233183,11865339.70749251,1186533.970749251,-18415191.762216676,-16076947.594601857,0.5511096112055284,0.46723093721197956,0.384787766906373,0.23751293358375997,152428.41199643584,-144205.08069087693,-440838.5733781897,-1034105.5587528152,-2220639.5295020663
ac_hedge_-147,"(-147, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152428.41199643584,134904.65233756445,19211249.090835433,1921124.9090835433,-77006695.25616999,-37304061.19644611,0.5316202213442547,0.4797469162898115,0.42821484403328697,0.3295395178837119,152428.41199643584,-327852.81527445,-808134.0425453358,-1768696.4970871075,-3689821.406170651
grid_ko_400_ac_+25,"(25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",152408.42436438892,157379.31891963736,4494374.103810256,449437.41038102563,-14834642.4843528,-5361316.285726639,0.6327363193439878,0.414048982638065,0.2196450285921377,0.029654581123191137,152408.42436438892,40049.07176913251,-72310.2808261239,-297028.9860166367,-746466.3963976623
grid_ko_400_ac_-25,"(-25, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 400)",152408.42436438892,150830.13740692174,7669449.135171423,766944.9135171423,-32573075.592682805,-14158590.103469366,0.5787596877410331,0.44937238324664897,0.3251966673075728,0.13454661994833078,152408.42436438892,-39327.804014896654,-231064.03239418223,-614536.4891527534,-1381481.4026698957
ac_hedge_-148,"(-148, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152353.41199643584,134698.6687073101,19309575.747066688,1930957.5747066687,-77384147.5385838,-37492772.79012137,0.5314440953717016,0.47983448396552897,0.4285611955364229,0.3303389837539611,152353.41199643584,-330385.98168023134,-813125.3753568985,-1778604.162710233,-3709561.7374169016
ac_hedge_+148,"(148, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152353.41199643584,173469.8232625863,11959136.491159156,1195913.6491159156,-18533031.99540719,-16181349.49026163,0.550686110863633,0.46746244056007913,0.38564214775745287,0.23922871187980238,152353.41199643584,-146625.00028254307,-445603.412561522,-1043560.2371194798,-2239473.8862353954
ac_hedge_-149,"(-149, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152278.41199643584,134492.68507705582,19407930.18207792,1940793.0182077917,-77750999.24723879,-37681754.66381149,0.5312697032942307,0.4799211940226938,0.428904192457161,0.3311313390827063,152278.41199643584,-332919.8425555121,-818118.09710746,-1788514.606211356,-3729307.6244191476
ac_hedge_+149,"(149, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152278.41199643584,173525.8068928405,12053050.210352337,1205305.0210352337,-18651019.58227573,-16285365.988330657,0.5502686604238414,0.4676906642814364,0.3864848443348945,0.24092650492987877,152278.41199643584,-149047.8432623726,-450374.09852118103,-1053026.609038798,-2258331.6300740317
ac_hedge_-150,"(-150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152203.41199643584,134286.70144680154,19506311.975671872,1950631.1975671872,-78121119.48609723,-37866813.49126758,0.5310970204170354,0.48000705861582466,0.42924388154679866,0.33191667078265563,152203.41199643584,-335454.387395361,-823112.1867871578,-1798427.7855707514,-3749058.9831379387
ac_hedge_+150,"(150, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152203.41199643584,173581.79052309477,12147078.152852166,1214707.8152852166,-18769194.133778077,-16388221.652560689,0.5498571442474964,0.4679156704273001,0.3873160646962145,0.24260647964062915,152203.41199643584,-151473.5418248683,-455150.49564617244,-1062504.4032887807,-2277212.2185739973
ac_hedge_-151,"(-151, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152128.41199643587,134080.71781654726,19604720.71597024,1960472.071597024,-78481799.49439034,-38057232.24788587,0.530926022495806,0.48009208967880984,0.4295803087282583,0.3326950645185604,152128.41199643587,-337989.6059028201,-828107.6238020762,-1808343.6596005883,-3768815.7311976124
ac_hedge_+151,"(151, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152128.41199643587,173637.7741533492,12241217.686523112,1224121.768652311,-18887751.821744755,-16491877.920192484,0.5494514491761244,0.46813751974083284,0.3881360130276544,0.2442688054253649,152128.41199643587,-153902.0301666419,-459932.4723297197,-1071993.3566558752,-2296115.1253081863
ac_hedge_-152,"(-152, 0, 0, 0, 0, 0, -50, 50, 50, -50, -50, 500)",152053.41199643587,133874.73418629292,19703155.99921163,1970315.5999211632,-78844767.52922252,-38249266.10455838,0.5307566857269304,0.48017629892968056,0.42991351911339293,0.3334666047248568,152053.41199643587,-340525.48798385495,-833104.3879641457,-1818262.1879247273,-3788577.7878458905
