a,b,category_a,category_b,same_category,return_corr_mean,return_corr_min,return_corr_max,return_corr_std,price_corr_mean,price_corr_min
OXYGEN_SHAKE_MINT,ROBOT_VACUUMING,oxygen,robot,False,0.006288677617571033,-0.0023459453237792954,0.016084316514555337,0.0075687782543076695,-0.0986965906917097,-0.24889863469686563
PEBBLES_M,UV_VISOR_YELLOW,pebbles,visor,False,0.006271261191558147,-0.008217935317407382,0.014652979719182647,0.010287392093307033,-0.08642339228509804,-0.36541171319998494
SLEEP_POD_COTTON,SNACKPACK_VANILLA,sleep,snack,False,0.006261675564326306,-0.004161169396881169,0.01330116314815072,0.007519689480984316,0.23293412686868228,-0.2500541720768299
GALAXY_SOUNDS_DARK_MATTER,TRANSLATOR_ASTRO_BLACK,galaxy,translator,False,0.006226335296967154,-0.0008735648762849785,0.0147728446445402,0.006469005142511701,0.04152713181666292,-0.23388925636006702
PANEL_2X4,PANEL_4X4,panel,panel,True,0.006181304295202593,0.0012300037284210677,0.010515518189617726,0.00381582596329045,-0.2404331032115671,-0.8051986502027589
PANEL_4X4,UV_VISOR_AMBER,panel,visor,False,0.006154589387388884,-0.0022173333795086013,0.012977563179586918,0.006299240830188458,-0.010244200133190514,-0.4515963226736953
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_CIRCLE,galaxy,microchip,False,0.0061085944924080164,0.0046802087307293684,0.0073853712555539235,0.001109568996729771,-0.19945636018786908,-0.42199649447682297
SLEEP_POD_LAMB_WOOL,SLEEP_POD_SUEDE,sleep,sleep,True,0.006107718559144037,-0.009276678299344863,0.01800807874589141,0.011408136727848312,0.13007924126746537,-0.23120986103833727
PANEL_2X4,TRANSLATOR_VOID_BLUE,panel,translator,False,0.006103438040488189,-0.004710888499880602,0.017849461224222693,0.009233756508770997,0.40571235657679044,-0.1471966136994078
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_NYLON,oxygen,sleep,False,0.006099316871489758,-0.007580809567196657,0.022828741268744564,0.01260049890655182,-0.5020948355660876,-0.8163229581767435
ROBOT_LAUNDRY,SNACKPACK_RASPBERRY,robot,snack,False,0.006074761300308121,0.004574744811543143,0.007266683811241775,0.0011203646188946892,0.022380627325438624,-0.34114429050631623
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,False,0.0060634486397918306,0.003746468110582601,0.00724463162272713,0.001638457412530914,-0.040056345634362195,-0.6099293865647547
SLEEP_POD_NYLON,UV_VISOR_AMBER,sleep,visor,False,0.006046791372520642,-0.0012735176404020966,0.015797734930245725,0.007178110443122773,0.01765856382315284,-0.6861142429101026
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,sleep,visor,False,0.006023183858293156,0.0016367730013922078,0.00892210000510781,0.0031547295470101154,0.3994300832610267,0.26621546765062953
OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD_COTTON,oxygen,sleep,False,0.005993517256411351,-0.006229311265411411,0.019372562474971756,0.010483848292873868,-0.13859628094902066,-0.8497811087231234
PANEL_4X4,UV_VISOR_ORANGE,panel,visor,False,0.00596222598507902,-0.004940141071841499,0.017746804759418797,0.009282891105806733,-0.08336313689547799,-0.5374781934262569
ROBOT_DISHES,TRANSLATOR_ECLIPSE_CHARCOAL,robot,translator,False,0.005940114707117121,-0.017792707948134007,0.027215072578751047,0.018456361170067673,0.1437319246569072,-0.4717219513162697
SNACKPACK_RASPBERRY,UV_VISOR_MAGENTA,snack,visor,False,0.005927001185164578,0.0006376645878359934,0.011313708191871805,0.004359020341490001,0.0781757456511843,-0.2523979755665897
PANEL_1X2,TRANSLATOR_SPACE_GRAY,panel,translator,False,0.005925885445954608,0.0017167723061422336,0.014026943691557202,0.005729776459539279,0.2202822201183219,-0.8015919731262032
PANEL_1X2,SLEEP_POD_NYLON,panel,sleep,False,0.005925007108770176,-0.004846184344088847,0.01511274109160852,0.008224766635248891,0.719015213860461,0.6010987622461736
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_MINT,oxygen,oxygen,True,0.005915066518890774,-0.007206875649638894,0.022668225269498073,0.012463806645152497,-0.1967005045487981,-0.4930432031688102
SLEEP_POD_POLYESTER,SNACKPACK_VANILLA,sleep,snack,False,0.005834572073774907,-0.0016038316723124494,0.01499072488000508,0.0068827234516206015,0.07583302990845563,-0.34932926530659064
PANEL_2X2,UV_VISOR_RED,panel,visor,False,0.00583187727205351,-0.006784848254308951,0.01393329010213256,0.00904069874873533,-0.14509508649246683,-0.3990154351885002
ROBOT_LAUNDRY,SNACKPACK_VANILLA,robot,snack,False,0.005813517546157523,0.0011108992375741384,0.011340988169330261,0.004216947228629762,-0.16986581571999296,-0.33077367799781854
PANEL_1X4,SLEEP_POD_LAMB_WOOL,panel,sleep,False,0.0057933468241046044,0.0018045435577235004,0.00784629817606778,0.0028209149453073752,-0.28999504187058783,-0.5201961496801146
ROBOT_DISHES,SNACKPACK_PISTACHIO,robot,snack,False,0.005783975947646148,0.0035073064769747075,0.008524955395507154,0.0020745903987053746,-0.09416881938049682,-0.5896018746217797
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,False,0.005775576070706789,-0.0038421513533101704,0.010744615342156098,0.006802017681632321,-0.04858215896303562,-0.12413439030993154
MICROCHIP_OVAL,SLEEP_POD_NYLON,microchip,sleep,False,0.005769580204911621,0.002931106087558188,0.008127791746882955,0.002148545952722819,-0.5236392196803473,-0.8496968835139417
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_M,oxygen,pebbles,False,0.005765598797513101,0.0041580175155292885,0.006676332860907359,0.0011400804296872122,-0.5055432461244961,-0.8932251530147891
GALAXY_SOUNDS_BLACK_HOLES,UV_VISOR_AMBER,galaxy,visor,False,0.005751147031447801,-0.004663406300479599,0.01551832541152384,0.008251864212408196,-0.2042194624108554,-0.9159564275193631
GALAXY_SOUNDS_PLANETARY_RINGS,ROBOT_VACUUMING,galaxy,robot,False,0.005730667670823718,-0.006397946060751126,0.023940348072111046,0.013110747540450185,-0.2479613959480844,-0.6359769584352802
OXYGEN_SHAKE_EVENING_BREATH,TRANSLATOR_ECLIPSE_CHARCOAL,oxygen,translator,False,0.00570440093665292,-0.007743297673544454,0.026343027459770445,0.014815565541239037,-0.08143269429177474,-0.4944604331216556
OXYGEN_SHAKE_GARLIC,PANEL_2X4,oxygen,panel,False,0.005645335169927716,0.0029672726928085106,0.007120815063552778,0.0018969505720119262,0.45407095451370144,-0.11473859655738158
SLEEP_POD_COTTON,SLEEP_POD_NYLON,sleep,sleep,True,0.005645144624134456,-0.0018978272126594792,0.02019884320018272,0.010293312647630844,-0.2783854082252624,-0.7643475805396087
ROBOT_IRONING,SNACKPACK_RASPBERRY,robot,snack,False,0.005618378246873873,-0.0038998538008792674,0.012910220277460395,0.007040940136621015,-0.1818606391696295,-0.5782449462150057
MICROCHIP_SQUARE,PANEL_4X4,microchip,panel,False,0.005594685525060696,0.0006205659852201045,0.010012477148864316,0.0038543589513750725,0.20466740409620132,-0.11990032040010186
OXYGEN_SHAKE_GARLIC,PEBBLES_XS,oxygen,pebbles,False,0.005578719462195301,-0.0005692974415103415,0.008855462413437256,0.004350454778022661,-0.5487296961298965,-0.8862049663091481
MICROCHIP_CIRCLE,PANEL_2X2,microchip,panel,False,0.0055527933896058765,0.001617236602944709,0.010967751681508356,0.003958072314388594,0.10698806217407675,-0.38136454495217387
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,microchip,translator,False,0.005550624900317634,0.0013446357542118332,0.010739312027776613,0.003897799127985515,0.16397672946599107,-0.39453208557183056
ROBOT_LAUNDRY,TRANSLATOR_GRAPHITE_MIST,robot,translator,False,0.005514762052227385,-0.006832261743047422,0.014489239619701456,0.009025229678865623,-0.32868483832418377,-0.7739806033805897
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_LAMB_WOOL,galaxy,sleep,False,0.0055124901905719914,-0.004383252820855918,0.017566339791908248,0.009089892628871997,0.3268433059772243,-0.30044148412939836
OXYGEN_SHAKE_GARLIC,ROBOT_LAUNDRY,oxygen,robot,False,0.005507998458602402,-0.004763183543354339,0.020464543277056525,0.010818934595512987,0.2513840224319454,-0.11244511979454277
TRANSLATOR_VOID_BLUE,UV_VISOR_MAGENTA,translator,visor,False,0.005490662790857362,-0.00614577301258272,0.017438495797362973,0.009630754902515934,0.29864763242938425,-0.11202439615578057
MICROCHIP_SQUARE,SNACKPACK_STRAWBERRY,microchip,snack,False,0.005485866222187001,-0.008895164530632086,0.028152134654707273,0.016219524587954004,0.2373264322983616,-0.06362353070274408
PANEL_1X2,PANEL_1X4,panel,panel,True,0.0054774605896603205,0.003291715571680611,0.007004824826288659,0.0015857477782008954,-0.2522939916427657,-0.7208171914803099
SLEEP_POD_LAMB_WOOL,SNACKPACK_STRAWBERRY,sleep,snack,False,0.005465013442658231,-0.002776804355149284,0.013857258654709836,0.006791660786543449,-0.15872402335704536,-0.41315935602658416
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_LAMB_WOOL,galaxy,sleep,False,0.005439744263884977,-0.004478355727972581,0.01691786623408428,0.008804348546488568,0.1306765725065889,-0.15435934490805536
PANEL_1X2,PEBBLES_L,panel,pebbles,False,0.005428723647452209,0.0015615828528870676,0.01008798234971445,0.0035256640206392693,-0.002781047324793932,-0.8052377694462253
PANEL_1X4,PANEL_2X2,panel,panel,True,0.005416594235403908,0.0010650367455183976,0.011869515490205769,0.004654459330611729,0.3700337743816236,0.08382818463197285
PANEL_2X4,SLEEP_POD_SUEDE,panel,sleep,False,0.005409300546661497,0.0020924448429314978,0.007899991464179875,0.0024418313660004498,0.23182946446316777,-0.4448334711486957
OXYGEN_SHAKE_GARLIC,SLEEP_POD_NYLON,oxygen,sleep,False,0.005408451257019021,-0.003884924315209217,0.013147319089825797,0.007039730088861391,-0.004737258755283487,-0.7708490619324575
PANEL_2X4,UV_VISOR_RED,panel,visor,False,0.005397939135428901,-0.005305958369892561,0.013639054247212758,0.00792789793930308,0.07728200785439336,-0.27841208695485464
PANEL_1X4,TRANSLATOR_SPACE_GRAY,panel,translator,False,0.005389434354502776,0.0019234595168746886,0.009256416101141082,0.0030070658980130348,-0.420146883013929,-0.7840778804378262
MICROCHIP_OVAL,OXYGEN_SHAKE_EVENING_BREATH,microchip,oxygen,False,0.005351689145541954,-0.0010175823153547843,0.010217630490406887,0.004708326155228552,-0.004777282491921646,-0.3706998847869433
UV_VISOR_MAGENTA,UV_VISOR_RED,visor,visor,True,0.005348970069986629,-0.012781424581416142,0.016669141962719878,0.012951661874309699,-0.32647093898108215,-0.46538277212910634
SLEEP_POD_POLYESTER,SNACKPACK_STRAWBERRY,sleep,snack,False,0.005323250244577159,-0.00011103526054933223,0.012689362364921327,0.0054013276390153225,0.4438252586199798,0.26632151060514875
PEBBLES_L,UV_VISOR_AMBER,pebbles,visor,False,0.0052967364150573034,0.0003287935492510206,0.008183397051837932,0.003528219648619413,0.03719338768517947,-0.3940462405252032
PANEL_2X2,SNACKPACK_VANILLA,panel,snack,False,0.00527021372934791,-0.005768257861980834,0.016808560573514174,0.009223722643944665,-0.11017509538991328,-0.18226582650747153
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_POLYESTER,galaxy,sleep,False,0.005241179922435946,-0.008920479514312896,0.01618878219062,0.010499726296553463,-0.015113446169623521,-0.3144134964203111
PANEL_2X2,SNACKPACK_RASPBERRY,panel,snack,False,0.005238289348747295,-0.0024017244505749728,0.01697604154125053,0.008424885702991238,0.16469835621609716,-0.26834148530963114
OXYGEN_SHAKE_CHOCOLATE,PANEL_2X4,oxygen,panel,False,0.005234535187046317,0.002710125108114731,0.009806014890926393,0.0032383929645728917,0.1970291792644222,-0.16407784219869373
ROBOT_DISHES,SLEEP_POD_COTTON,robot,sleep,False,0.005218948106939778,-0.004067062511812494,0.010753059663533649,0.006606389092008606,-0.15133217288095716,-0.6436180725212683
GALAXY_SOUNDS_PLANETARY_RINGS,UV_VISOR_YELLOW,galaxy,visor,False,0.005211694170479043,0.002485310621708563,0.009566010850367412,0.0031114523555810006,0.14186049770858097,0.03399656702806162
MICROCHIP_CIRCLE,PEBBLES_XL,microchip,pebbles,False,0.005208991100967054,-0.0014188991152022494,0.012429024203264903,0.005668875253330303,0.4844360628518638,-0.1469260762421853
PEBBLES_XS,ROBOT_IRONING,pebbles,robot,False,0.005164715560794397,0.001793474761938605,0.010490124738837968,0.003809812834058822,0.5494336745136069,0.44444856909868397
ROBOT_VACUUMING,SLEEP_POD_COTTON,robot,sleep,False,0.00516350035777026,0.00026728370967111684,0.009291294084066258,0.003723890989217429,-0.06957974394115624,-0.6325017431391045
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,robot,translator,False,0.005133630576840977,-0.009484817415892388,0.01625649715868209,0.01079562059531338,-0.22584626795590293,-0.6575803763967157
OXYGEN_SHAKE_EVENING_BREATH,ROBOT_MOPPING,oxygen,robot,False,0.005110177438193092,0.00046838347650957865,0.010820779608948637,0.004293389466111021,0.05666650007430055,-0.25282370286581485
OXYGEN_SHAKE_MORNING_BREATH,PEBBLES_XL,oxygen,pebbles,False,0.005104612369841919,0.0035711182517163893,0.008044542166522076,0.00207949134306484,0.12048973872225648,-0.3105291430268591
MICROCHIP_TRIANGLE,PANEL_2X2,microchip,panel,False,0.00508151195509518,-0.005881699842914363,0.016507965468255465,0.009146409964262563,0.02470974892748105,-0.27709563081303906
OXYGEN_SHAKE_EVENING_BREATH,PANEL_1X2,oxygen,panel,False,0.005080053881742507,-0.004046646028415975,0.016249174317828848,0.008410655625863734,0.33604714938130303,-0.3187335856761308
GALAXY_SOUNDS_BLACK_HOLES,PANEL_4X4,galaxy,panel,False,0.005070508358249136,0.0005864310286392099,0.007694269043076271,0.003186003120317688,-0.06768686892870934,-0.5955115674284241
SLEEP_POD_COTTON,UV_VISOR_YELLOW,sleep,visor,False,0.005053410851172435,-0.005347177055261078,0.021827724818219704,0.011974615119218863,0.5667983170863005,0.3573132680941068
MICROCHIP_RECTANGLE,PEBBLES_M,microchip,pebbles,False,0.0050506043047096145,-0.0011843941870181122,0.013413787011279496,0.006146738951878465,-0.37913323904515517,-0.8490901905145296
SNACKPACK_CHOCOLATE,TRANSLATOR_ASTRO_BLACK,snack,translator,False,0.005046583358526635,-0.00023829405188581694,0.008399000089135298,0.0037816676858118395,0.028614940283231804,-0.11676574789665765
ROBOT_IRONING,UV_VISOR_MAGENTA,robot,visor,False,0.005044703706325577,-0.00946389059347229,0.013126665529388532,0.010281358867007774,0.03147236994845837,-0.5364691480885334
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,False,0.0050262910274319885,-0.014396224753680196,0.018191704496465972,0.014020384688279035,0.05374437979230973,-0.5212215840426456
MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,microchip,microchip,True,0.004999327375433649,-0.01157088238734222,0.016134688877776995,0.011945790095038912,-0.13016214168331638,-0.3847275797731293
MICROCHIP_CIRCLE,PANEL_2X4,microchip,panel,False,0.004985146663892616,-0.005305819689018804,0.01739503817318511,0.009387922020119068,0.17743931956896386,-0.19854389503347103
OXYGEN_SHAKE_CHOCOLATE,PEBBLES_S,oxygen,pebbles,False,0.004965405857921467,-0.000938713777726899,0.00903609196316319,0.004273585245430195,-0.2286043873955086,-0.8158586901996103
PEBBLES_S,SLEEP_POD_COTTON,pebbles,sleep,False,0.004955318960303449,0.0019443013591006093,0.006553655764324298,0.0021304596193128245,-0.08000951808532482,-0.5201888558725061
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_GRAPHITE_MIST,galaxy,translator,False,0.0049534406366429475,-0.0033016123612334635,0.014219296663772932,0.0071885026414221015,-0.02780754017705662,-0.5589049318777958
SNACKPACK_RASPBERRY,TRANSLATOR_VOID_BLUE,snack,translator,False,0.004941084835554696,0.0039044407218185406,0.005725566448722831,0.0007645539759963354,-0.07496575919055938,-0.14146653147400182
PANEL_2X2,SLEEP_POD_COTTON,panel,sleep,False,0.0049310896153359285,0.00020577048187802682,0.013093278168315578,0.005795458977919957,-0.28286930972233926,-0.7089035829046167
PEBBLES_L,PEBBLES_XS,pebbles,pebbles,True,0.004929831102989452,-0.001314960772107987,0.011915990844923768,0.005426892291084127,0.21333145156093436,-0.2500584970554215
PEBBLES_L,UV_VISOR_MAGENTA,pebbles,visor,False,0.004864954163193365,-0.0020065822809254693,0.009084453856325959,0.004900866919630343,-0.11811753566641593,-0.6998057294718921
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,False,0.004844629940966131,-0.0005832491305375702,0.012076336363735916,0.0053233210847231215,-0.06672323372913745,-0.7561980173423513
TRANSLATOR_ASTRO_BLACK,UV_VISOR_AMBER,translator,visor,False,0.004840262113701925,-0.0006416556159373762,0.009327540838335879,0.004130229981383775,0.22471065587644282,-0.2766646663934564
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,galaxy,sleep,False,0.004836536188027465,-0.0018642516946902382,0.010733023228915776,0.005174167163795788,0.5652004636147808,0.2711699031677793
OXYGEN_SHAKE_CHOCOLATE,TRANSLATOR_VOID_BLUE,oxygen,translator,False,0.004833230953251888,-0.0022977233648100726,0.0089258467685763,0.005060682251612177,0.2121207691716084,-0.11467631331200391
PANEL_4X4,SNACKPACK_CHOCOLATE,panel,snack,False,0.004824043946742852,-0.0008579954563658115,0.010803928975539763,0.004765616740529692,0.0014568112930840593,-0.36944168598508365
PEBBLES_M,ROBOT_VACUUMING,pebbles,robot,False,0.004819586190041293,-0.002407697377478593,0.01728018451127353,0.008848497454367832,-0.1320549309955482,-0.7844752310200059
ROBOT_MOPPING,SLEEP_POD_SUEDE,robot,sleep,False,0.004807192546794263,0.0020179043053842375,0.00935196920496459,0.003241237590165094,0.32724358734160486,-0.08412305143361501
GALAXY_SOUNDS_PLANETARY_RINGS,PANEL_4X4,galaxy,panel,False,0.004789915406977847,-0.003981454881573119,0.012765462284157444,0.00686001991326193,0.18234622260613984,0.03449407106285092
ROBOT_IRONING,TRANSLATOR_SPACE_GRAY,robot,translator,False,0.004787041958484758,0.0035925101412694785,0.005805970787886606,0.0009121327810969306,0.08380851223158746,-0.7482984245597123
SLEEP_POD_LAMB_WOOL,UV_VISOR_ORANGE,sleep,visor,False,0.004756426069848021,0.00052806050410637,0.009698208585599336,0.0037775324192342017,0.11431129431597671,-0.06742547702405065
ROBOT_DISHES,ROBOT_VACUUMING,robot,robot,True,0.0047456000838444505,-0.0014906305978974771,0.009001605900324559,0.004506493431439168,0.09097189149417075,-0.29383831752377104
PANEL_1X2,TRANSLATOR_ASTRO_BLACK,panel,translator,False,0.0047288583475060516,-0.012906456005959362,0.02811308209159966,0.017232490549743795,-0.22130746793113318,-0.6501391783492414
PANEL_2X2,TRANSLATOR_ECLIPSE_CHARCOAL,panel,translator,False,0.00471446143315114,-0.009092788470923815,0.020773000857966444,0.012296139541581342,-0.12068568145925289,-0.5570629347609686
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,sleep,translator,False,0.004713523893622693,-0.0004169046676564465,0.013456102131379414,0.006212932661016139,0.030985627680738093,-0.5890851518299187
ROBOT_VACUUMING,SLEEP_POD_SUEDE,robot,sleep,False,0.004694182790188594,-0.00812145497222595,0.020126250782547907,0.01167954052929588,-0.2580269453092632,-0.7190392874649615
MICROCHIP_OVAL,PEBBLES_M,microchip,pebbles,False,0.004686309721401368,-0.0018255340717713518,0.014295243947097611,0.006936081883591713,-0.3352145409639131,-0.7651049961497774
OXYGEN_SHAKE_MORNING_BREATH,TRANSLATOR_ASTRO_BLACK,oxygen,translator,False,0.004686040098135325,-0.003523252283368049,0.015031962563132979,0.007724329122334729,0.1777542689709871,-0.15547433659178853
SLEEP_POD_NYLON,SNACKPACK_PISTACHIO,sleep,snack,False,0.0046767862463922534,-0.0010033345876404916,0.009955734264131417,0.004483005111594157,-0.17152873567016688,-0.6237726041956284
PANEL_1X2,PANEL_2X4,panel,panel,True,0.0046513278335785805,-0.002242011971389594,0.013650148311229415,0.006656574507427146,0.2411781687843515,-0.6141301339467209
GALAXY_SOUNDS_DARK_MATTER,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,False,0.004641063393908437,-0.0031668044498868063,0.012829697843378802,0.0065360925539454115,-0.1642155100949169,-0.7367027681897899
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_RED,galaxy,visor,False,0.004632037105800256,-0.005231408981393329,0.011913673985569424,0.007233614659982251,0.2886190507900364,0.09948631305772819
